date,new_cases,new_deaths,cases_7day_avg,deaths_7day_avg
2021-03-22,46509.24,554.25,49549.57571428572,579.9457142857143
2021-03-23,46481.38,546.2,48809.83714285714,567.26
2021-03-24,46863.42,591.22,48243.12142857142,569.8971428571429
2021-03-25,45637.590000000004,584.54,47395.544285714284,570.8085714285714
2021-03-26,44077.61,500.81,46577.64428571429,555.9
2021-03-27,42373.44,496.91,45708.16714285714,549.6842857142857
2021-03-28,42030.74,470.62,44853.345714285715,534.9357142857143
2021-03-29,40674.64,454.47,44019.83142857143,520.6814285714286
2021-03-30,40881.369999999995,499.38,43219.83,513.9928571428571
2021-03-31,40144.15,505.63,42259.934285714284,501.76571428571424
2021-04-01,40843.619999999995,485.5,41575.08142857143,487.6171428571428
2021-04-02,39509.33,499.65999999999997,40922.469999999994,487.45285714285717
2021-04-03,38044.41,403.88,40304.037142857145,474.1628571428572
2021-04-04,38443.54,465.49,39791.58,473.43
2021-04-05,36011.44,450.21999999999997,39125.40857142857,472.8228571428571
2021-04-06,36606.479999999996,462.72999999999996,38514.71,467.5871428571428
2021-04-07,34386.729999999996,393.09999999999997,37692.22142857143,451.5114285714285
2021-04-08,34514.78,389.04,36788.10142857143,437.7314285714286
2021-04-09,34432.12,409.84,36062.78571428572,424.9
2021-04-10,33196.95,390.94,35370.29142857143,423.0514285714286
2021-04-11,34783.1,443.34,34847.37142857142,419.88714285714286
2021-04-12,32884.44,416.55,34400.65714285714,415.07714285714286
2021-04-13,30901.22,376.07,33585.62,402.69714285714286
2021-04-14,32196.73,351.59000000000003,33272.76285714286,396.7671428571429
2021-04-15,31724.52,377.85,32874.154285714285,395.1685714285714
2021-04-16,32902.369999999995,364.48,32655.618571428575,388.68857142857144
2021-04-17,31793.49,401.16,32455.124285714286,390.1485714285714
2021-04-18,30799.38,372.69,31886.021428571432,380.05571428571426
2021-04-19,31828.18,381.88,31735.127142857145,375.1028571428572
2021-04-20,31144.94,411.33,31769.944285714282,380.14
2021-04-21,30437.760000000002,365.92,31518.66285714286,382.1871428571429
2021-04-22,29920.62,351.95,31260.962857142855,378.4871428571428
2021-04-23,30073.53,348.4,30856.842857142856,376.19
2021-04-24,28698.06,358.99,30414.63857142857,370.1657142857143
2021-04-25,30655.35,349.55,30394.062857142857,366.86
2021-04-26,30678.92,422.37,30229.882857142857,372.6442857142857
2021-04-27,27597.33,319.93,29723.08142857143,359.58714285714285
2021-04-28,31909.050000000003,423.54,29933.265714285713,367.81857142857143
2021-04-29,28591.87,374.63,29743.444285714282,371.0585714285715
2021-04-30,28791.81,370.63,29560.341428571428,374.2342857142857
2021-05-01,29201.559999999998,333.99,29632.269999999997,370.66285714285715
2021-05-02,30570.8,400.99,29620.191428571427,378.01142857142855
2021-05-03,29630.850000000002,379.37,29470.467142857146,371.8685714285715
2021-05-04,30034.519999999997,334.79999999999995,29818.63714285714,373.99285714285713
2021-05-05,32195.08,422.89,29859.49857142857,373.9
2021-05-06,32315.01,376.17,30391.375714285714,374.11999999999995
2021-05-07,31031.6,366.68,30711.345714285715,373.5557142857143
2021-05-08,30789.25,402.78,30938.158571428572,383.3828571428571
2021-05-09,32022.91,380.59,31145.602857142858,380.46857142857147
2021-05-10,31285.85,395.46999999999997,31382.031428571423,382.76857142857136
2021-05-11,33017.27,355.27,31808.138571428568,385.6928571428571
2021-05-12,34949.8,422.58,32201.670000000002,385.6485714285714
2021-05-13,33033.42999999999,397.65,32304.301428571427,388.71714285714285
2021-05-14,31693.649999999998,398.81,32398.879999999997,393.3071428571428
2021-05-15,34139.3,398.26000000000005,32877.458571428564,392.6614285714286
2021-05-16,33853.3,417.15,33138.94285714285,397.8842857142857
2021-05-17,36177.9,452.56,33837.80714285714,406.04
2021-05-18,32963.729999999996,380.12,33830.158571428576,409.59000000000003
2021-05-19,36674.97,448.58,34076.61142857143,413.30428571428575
2021-05-20,36078.24,412.40999999999997,34511.584285714285,415.41285714285715
2021-05-21,36723.3,447.84000000000003,35230.10571428571,422.4171428571429
2021-05-22,39139.11,392.49,35944.36428571429,421.5928571428571
2021-05-23,41100.409999999996,537.34,36979.665714285715,438.7628571428572
2021-05-24,39092.01,509.90000000000003,37395.967142857146,446.9542857142857
2021-05-25,41761.31,488.78,38652.764285714286,462.4771428571429
2021-05-26,39923.880000000005,465.38,39116.89428571429,464.8771428571428
2021-05-27,40169.130000000005,495.87,39701.30714285715,476.80000000000007
2021-05-28,44039.8,526.6800000000001,40746.52142857143,488.0628571428571
2021-05-29,43631.05,522.49,41388.22714285715,506.6342857142857
2021-05-30,42969.98,506.54,41655.30857142858,502.23428571428576
2021-05-31,43473.07,540.81,42281.17428571428,506.65000000000003
2021-06-01,43210.36,575.06,42488.18142857143,518.9757142857143
2021-06-02,45456.07,560.15,43278.49428571429,532.5142857142857
2021-06-03,48697.28,503.26,44496.80142857142,533.5699999999999
2021-06-04,48344.420000000006,625.47,45111.74714285714,547.6828571428571
2021-06-05,49907.270000000004,597.08,46008.35,558.3385714285714
2021-06-06,50379.58,589.61,47066.864285714284,570.2057142857142
2021-06-07,53418.380000000005,685.93,48487.62285714286,590.9371428571429
2021-06-08,50735.69,584.84,49562.67,592.3342857142858
2021-06-09,52903.200000000004,585.83,50626.54571428571,596.0028571428572
2021-06-10,55522.060000000005,660.36,51601.51428571429,618.4457142857143
2021-06-11,52616.899999999994,648.3,52211.86857142858,621.7071428571428
2021-06-12,56517.740000000005,702.1,53156.221428571436,636.71
2021-06-13,58807.82000000001,676.22,54360.25571428572,649.0828571428572
2021-06-14,58428.22,633.62,55075.94714285714,641.6099999999999
2021-06-15,63076.72,710.08,56838.95142857143,659.5014285714286
2021-06-16,61786.6,757.58,58108.008571428574,684.0371428571428
2021-06-17,62525.48,773.3499999999999,59108.49714285714,700.1785714285714
2021-06-18,64386.67,801.8,60789.892857142855,722.1071428571429
2021-06-19,66236.24,774.8199999999999,62178.25,732.4957142857144
2021-06-20,64653.28,764.22,63013.31571428571,745.0671428571428
2021-06-21,69116.48999999999,821.3000000000001,64540.21142857143,771.8785714285714
2021-06-22,69177.96,819.53,65411.81714285714,787.5142857142857
2021-06-23,70074.92,849.92,66595.86285714286,800.7057142857142
2021-06-24,72596.12999999999,901.96,68034.52714285714,819.0785714285713
2021-06-25,73823.28,866.55,69382.61428571428,828.3285714285714
2021-06-26,75104.56,917.33,70649.51714285715,848.6871428571428
2021-06-27,76532.83,897.6400000000001,72346.59571428571,867.7471428571429
2021-06-28,78511.77,947.75,73688.77857142857,885.8114285714286
2021-06-29,75950.72,922.95,74656.31571428572,900.5857142857142
2021-06-30,81219.89,955.74,76248.4542857143,915.7028571428572
2021-07-01,84075.15,1010.0,77888.31428571428,931.137142857143
2021-07-02,83163.86,984.73,79222.68285714286,948.0200000000001
2021-07-03,86278.84,977.85,80819.00857142857,956.6657142857144
2021-07-04,85700.88999999998,1050.34,82128.73142857142,978.4800000000001
2021-07-05,88364.16,1067.15,83536.21571428572,995.5371428571428
2021-07-06,88837.2,1076.82,85377.14142857143,1017.5185714285715
2021-07-07,90964.7,1104.79,86769.25714285714,1038.8114285714285
2021-07-08,93642.12999999999,1102.35,88135.96857142857,1052.0042857142857
2021-07-09,93116.45,1082.58,89557.76714285715,1065.9828571428573
2021-07-10,95430.9,1161.28,90865.2042857143,1092.1871428571428
2021-07-11,95582.59,1172.22,92276.87571428572,1109.5985714285714
2021-07-12,98073.59,1184.2,93663.93714285713,1126.32
2021-07-13,100525.51,1200.12,95333.69571428571,1143.9342857142858
2021-07-14,101176.03,1210.04,96792.45714285714,1158.97
2021-07-15,103169.77,1260.44,98153.54857142859,1181.5542857142857
2021-07-16,102298.42,1196.9099999999999,99465.25857142857,1197.8871428571426
2021-07-17,104944.93,1247.16,100824.4057142857,1210.1557142857143
2021-07-18,106664.20000000001,1264.56,102407.49285714285,1223.347142857143
2021-07-19,107887.62,1292.88,103809.49714285714,1238.8728571428571
2021-07-20,111032.56,1318.12,105310.50428571428,1255.73
2021-07-21,112647.01000000001,1332.91,106949.21571428572,1273.282857142857
2021-07-22,112836.24,1364.49,108330.14,1288.1471428571426
2021-07-23,112744.64,1335.85,109822.45714285715,1307.9957142857143
2021-07-24,114379.45000000001,1382.73,111170.24571428572,1327.362857142857
2021-07-25,117485.58,1422.94,112716.15714285716,1349.9885714285715
2021-07-26,119813.26,1455.51,114419.81999999999,1373.2214285714285
2021-07-27,120982.65999999999,1410.94,115841.26285714285,1386.4814285714285
2021-07-28,119708.54,1410.7,116850.05285714286,1397.5942857142857
2021-07-29,123696.26,1475.25,118401.4842857143,1413.4171428571428
2021-07-30,123374.11,1486.15,119919.98,1434.8885714285714
2021-07-31,126477.69,1522.34,121648.3,1454.8328571428572
2021-08-01,126550.51999999999,1520.92,122943.29142857142,1468.83
2021-08-02,129062.83,1554.37,124264.65857142858,1482.9528571428568
2021-08-03,129603.08,1553.3799999999999,125496.14714285715,1503.3014285714287
2021-08-04,130178.41,1500.43,126991.84285714284,1516.1200000000001
2021-08-05,131441.1,1551.49,128098.24857142857,1527.0114285714285
2021-08-06,133477.66,1633.08,129541.61285714286,1548.0014285714285
2021-08-07,135205.55000000002,1614.9,130788.45,1561.2242857142858
2021-08-08,136342.04,1638.2,132187.23857142858,1577.9785714285715
2021-08-09,136504.85,1633.81,133250.3842857143,1589.3271428571427
2021-08-10,137347.03999999998,1670.73,134356.6642857143,1606.0914285714284
2021-08-11,138573.54,1681.74,135555.9685714286,1631.992857142857
2021-08-12,140097.34,1664.06,136792.57428571428,1648.0742857142857
2021-08-13,141858.28999999998,1705.54,137989.80714285714,1658.4257142857143
2021-08-14,144109.45,1763.26,139261.79285714286,1679.6200000000001
2021-08-15,143134.66,1720.1,140232.16714285713,1691.32
2021-08-16,145666.16,1737.73,141540.92571428572,1706.1657142857143
2021-08-17,143972.74999999997,1740.12,142487.4557142857,1716.0785714285714
2021-08-18,147426.24,1788.76,143752.12714285712,1731.3671428571429
2021-08-19,146594.15,1780.02,144680.24285714285,1747.932857142857
2021-08-20,147087.31,1787.86,145427.2457142857,1759.6928571428573
2021-08-21,147172.72999999998,1800.45,145864.85714285713,1765.0057142857142
2021-08-22,150962.3,1770.43,146983.0914285714,1772.195714285714
2021-08-23,151789.87,1829.6,147857.90714285715,1785.32
2021-08-24,152355.61000000002,1832.8999999999999,149055.45857142858,1798.5742857142855
2021-08-25,150696.99,1793.46,149522.70857142858,1799.2457142857145
2021-08-26,153862.28,1834.68,150561.01285714284,1807.054285714286
2021-08-27,153779.02,1848.94,151516.97142857144,1815.78
2021-08-28,151198.85,1842.08,152092.13142857142,1821.7271428571428
2021-08-29,155688.96,1903.67,152767.36857142858,1840.7614285714285
2021-08-30,154718.65,1873.39,153185.7657142857,1847.017142857143
2021-08-31,156949.87,1871.17,153842.08857142855,1852.484285714286
2021-09-01,156298.13,1938.3,154642.25142857144,1873.1757142857143
2021-09-02,157362.36000000002,1923.77,155142.26285714284,1885.902857142857
2021-09-03,158250.90000000002,1926.54,155781.10285714286,1896.9885714285715
2021-09-04,156896.0,1878.44,156594.98142857145,1902.1828571428573
2021-09-05,156346.41999999998,1891.8899999999999,156688.9042857143,1900.5
2021-09-06,158065.68000000002,1895.81,157167.05142857143,1903.7028571428568
2021-09-07,159909.06,1963.4699999999998,157589.79285714286,1916.8885714285714
2021-09-08,158556.02000000002,1902.1299999999999,157912.34857142856,1911.7214285714285
2021-09-09,159628.27000000002,1902.54,158236.05000000002,1908.6885714285713
2021-09-10,158258.82,1868.28,158237.18142857144,1900.3657142857141
2021-09-11,158951.01,1916.7,158530.7542857143,1905.8314285714284
2021-09-12,160931.63,1925.01,159185.78428571433,1910.5628571428572
2021-09-13,160448.18,1947.6399999999999,159526.14142857143,1917.967142857143
2021-09-14,160413.77000000002,1950.62,159598.24285714285,1916.1314285714284
2021-09-15,160696.32,1914.78,159904.0,1917.9385714285713
2021-09-16,158054.8,1888.67,159679.2185714286,1915.9571428571428
2021-09-17,159679.74,1897.58,159882.20714285714,1920.142857142857
2021-09-18,159472.68,1961.51,159956.73142857145,1926.5442857142857
2021-09-19,157936.72,1925.59,159528.88714285713,1926.6271428571429
2021-09-20,157673.18000000002,1896.79,159132.45857142858,1919.362857142857
2021-09-21,157258.64,1846.12,158681.7257142857,1904.4342857142856
2021-09-22,155597.41999999998,1834.77,157953.3114285714,1893.0042857142857
2021-09-23,156221.86,1893.02,157691.46285714285,1893.6257142857141
2021-09-24,158388.46,1893.56,157506.9942857143,1893.0514285714287
2021-09-25,157198.83000000002,1882.6799999999998,157182.1585714286,1881.7899999999997
2021-09-26,155797.81,1903.49,156876.60000000003,1878.6328571428571
2021-09-27,153829.13,1836.9,156327.44999999998,1870.077142857143
2021-09-28,155924.36,1897.06,156136.83857142858,1877.3542857142857
2021-09-29,155498.84,1933.4699999999998,156122.7557142857,1891.4542857142856
2021-09-30,154009.64,1865.9,155806.7242857143,1887.5800000000002
2021-10-01,154185.84999999998,1891.56,155206.35142857142,1887.2942857142857
2021-10-02,154279.94,1795.04,154789.3671428571,1874.7742857142857
2021-10-03,150190.41999999998,1805.49,153988.3114285714,1860.7742857142857
2021-10-04,150971.71,1795.26,153580.10857142857,1854.8257142857142
2021-10-05,150033.46,1769.62,152738.5514285714,1836.6200000000001
2021-10-06,148668.83000000002,1803.32,151762.83571428573,1818.027142857143
2021-10-07,149266.87,1779.77,151085.29714285716,1805.7228571428573
2021-10-08,147021.12,1751.74,150061.7642857143,1785.7485714285715
2021-10-09,146540.78,1740.23,148956.16999999998,1777.9185714285716
2021-10-10,146260.41,1734.1799999999998,148394.74000000002,1767.7314285714288
2021-10-11,142896.86,1716.57,147241.19,1756.49
2021-10-12,145495.39,1748.2800000000002,146592.89428571428,1753.4414285714286
2021-10-13,140730.87,1706.22,145458.9,1739.57
2021-10-14,142520.44,1671.74,144495.1242857143,1724.1371428571426
2021-10-15,141110.96,1692.81,143650.8157142857,1715.7185714285713
2021-10-16,139980.7,1684.04,142713.66142857142,1707.6914285714286
2021-10-17,138915.72,1692.29,141664.41999999998,1701.7071428571428
2021-10-18,135718.26,1646.3,140638.9057142857,1691.6685714285716
2021-10-19,133492.1,1612.47,138924.15,1672.2671428571427
2021-10-20,135256.83000000002,1634.97,138142.14428571428,1662.0885714285712
2021-10-21,133012.09,1586.1399999999999,136783.80857142858,1649.8600000000001
2021-10-22,130671.35,1559.63,135292.43571428573,1630.8342857142857
2021-10-23,131875.57,1566.63,134134.56,1614.0614285714287
2021-10-24,130570.13,1542.15,132942.33285714287,1592.6128571428574
2021-10-25,126955.13,1510.9899999999998,131690.45714285717,1573.282857142857
2021-10-26,125410.03,1510.68,130535.87571428574,1558.7414285714287
2021-10-27,125924.32,1535.67,129202.66,1544.5557142857144
2021-10-28,122982.05,1427.69,127769.79714285715,1521.92
2021-10-29,123086.79,1484.1000000000001,126686.28857142858,1511.1299999999999
2021-10-30,120618.62,1414.21,125078.15285714286,1489.3557142857142
2021-10-31,119527.03,1463.81,123500.56714285714,1478.1642857142856
2021-11-01,118334.03,1428.3600000000001,122268.98142857142,1466.3600000000001
2021-11-02,116166.21,1382.77,120948.4357142857,1448.087142857143
2021-11-03,115512.07,1405.02,119460.97142857143,1429.422857142857
2021-11-04,115175.73,1341.73,118345.78285714285,1417.142857142857
2021-11-05,111994.65000000001,1413.6699999999998,116761.19142857143,1407.081428571429
2021-11-06,111526.71,1393.6100000000001,115462.34714285714,1404.1385714285714
2021-11-07,108180.43000000001,1283.1,113841.40428571429,1378.3228571428572
2021-11-08,109347.42,1340.91,112557.60285714285,1365.83
2021-11-09,105886.52,1261.24,111089.07571428572,1348.4685714285713
2021-11-10,105059.09,1303.8100000000002,109595.79285714286,1334.01
2021-11-11,103033.73,1248.43,107861.22142857143,1320.6814285714286
2021-11-12,102304.42,1225.6599999999999,106476.90285714285,1293.8228571428572
2021-11-13,100540.82,1222.0,104907.49,1269.3071428571427
2021-11-14,99598.87,1214.89,103681.55285714286,1259.5628571428572
2021-11-15,96393.6,1177.0,101831.00714285714,1236.1471428571429
2021-11-16,97220.26999999999,1146.74,100592.97142857143,1219.7900000000002
2021-11-17,94166.72,1166.45,99036.91857142856,1200.1671428571428
2021-11-18,92528.7,1135.74,97536.19999999998,1184.0685714285714
2021-11-19,91759.74,1122.61,96029.81714285715,1169.347142857143
2021-11-20,88576.54999999999,1053.7,94320.6357142857,1145.3042857142857
2021-11-21,90029.08,1093.18,92953.52285714285,1127.9171428571428
2021-11-22,86362.83,1038.87,91520.55571428571,1108.1842857142858
2021-11-23,85994.43,1033.54,89916.86428571427,1092.0128571428572
2021-11-24,83636.20999999999,1010.91,88412.50571428573,1069.792857142857
2021-11-25,83028.57,961.61,87055.3442857143,1044.9171428571428
2021-11-26,81834.97,988.3299999999999,85637.52,1025.7342857142855
2021-11-27,78695.36,941.64,84225.92142857143,1009.7257142857143
2021-11-28,76517.5,912.42,82295.69571428571,983.9028571428571
2021-11-29,77609.7,891.7,81045.24857142857,962.8785714285714
2021-11-30,74929.9,927.4,79464.60142857142,947.7157142857143
2021-12-01,73662.73,880.05,78039.81857142856,929.0214285714285
2021-12-02,71006.84,833.1,76322.42857142857,910.6628571428571
2021-12-03,71063.09999999999,843.79,74783.59,890.0142857142856
2021-12-04,69323.15000000001,787.75,73444.70285714285,868.03
2021-12-05,67616.20999999999,801.82,72173.09,852.2299999999999
2021-12-06,66319.26,787.19,70560.17,837.3000000000001
2021-12-07,65450.770000000004,799.6800000000001,69206.00857142857,819.0542857142857
2021-12-08,65395.5,816.4499999999999,68024.97571428571,809.9685714285715
2021-12-09,63731.54,777.6800000000001,66985.64714285714,802.0514285714287
2021-12-10,61983.83,742.36,65688.60857142857,787.5614285714286
2021-12-11,60198.97,726.88,64385.154285714285,778.8657142857144
2021-12-12,60942.54,745.1400000000001,63431.77285714285,770.7685714285716
2021-12-13,57268.95,661.65,62138.87142857143,752.8342857142858
2021-12-14,57455.42,683.03,60996.67857142857,736.17
2021-12-15,55301.85,669.3100000000001,59554.72857142857,715.15
2021-12-16,52054.76,587.02,57886.61714285715,687.9128571428572
2021-12-17,52621.840000000004,655.89,56549.19,675.5600000000001
2021-12-18,52130.26,658.6700000000001,55396.51714285714,665.8157142857143
2021-12-19,50882.96,616.53,53959.434285714284,647.4428571428572
2021-12-20,48596.37,601.21,52720.49428571428,638.8085714285714
2021-12-21,46981.46,573.6,51224.21428571428,623.1757142857143
2021-12-22,46565.04,557.06,49976.09857142858,607.14
2021-12-23,46601.14,541.94,49197.01,600.7
2021-12-24,44932.880000000005,531.68,48098.58714285714,582.9557142857143
2021-12-25,42394.21,533.8,46707.72285714286,565.1171428571428
2021-12-26,41236.659999999996,499.36,45329.68,548.3785714285715
2021-12-27,39386.6,455.03000000000003,44013.99857142858,527.4957142857144
2021-12-28,38978.0,455.2,42870.647142857146,510.58142857142855
2021-12-29,37175.049999999996,454.61,41529.219999999994,495.94571428571436
2021-12-30,36597.64,457.39000000000004,40100.148571428566,483.8671428571429
2021-12-31,35496.75,402.0,38752.13,465.34142857142854
2022-01-01,35158.93,400.8,37718.51857142857,446.3414285714286
2022-01-02,34438.9,413.57000000000005,36747.409999999996,434.08571428571435
2022-01-03,32887.48,355.44,35818.96428571428,419.8585714285714
2022-01-04,32879.979999999996,409.37,34947.81857142857,413.3114285714286
2022-01-05,33617.86,398.83,34439.648571428566,405.34285714285716
2022-01-06,32030.17,381.01,33787.15285714286,394.43142857142857
2022-01-07,29098.75,339.96000000000004,32873.15285714286,385.56857142857143
2022-01-08,31082.32,363.49,32290.780000000002,380.23857142857145
2022-01-09,29034.07,323.25,31518.661428571424,367.33571428571435
2022-01-10,26383.62,288.39,30589.53857142857,357.75714285714287
2022-01-11,27066.760000000002,359.09000000000003,29759.07857142857,350.57428571428574
2022-01-12,26061.780000000002,332.52,28679.63857142857,341.1014285714286
2022-01-13,24410.559999999998,293.26,27591.122857142855,328.5657142857143
2022-01-14,24099.07,286.79,26876.882857142857,320.96999999999997
2022-01-15,22718.63,296.0,25682.07,311.32857142857137
2022-01-16,22659.33,287.27,24771.39285714286,306.1885714285714
2022-01-17,22771.13,283.72999999999996,24255.32285714286,305.5228571428571
2022-01-18,22182.36,248.37,23557.55142857143,289.70571428571424
2022-01-19,22890.48,293.11,23104.50857142857,284.0757142857143
2022-01-20,19214.72,236.72,22362.245714285713,275.9985714285714
2022-01-21,18586.62,204.04,21574.75285714286,264.1771428571428
2022-01-22,19804.15,231.76,21158.398571428574,255.0
2022-01-23,17372.73,225.79,20403.170000000002,246.21714285714285
2022-01-24,18524.399999999998,250.06,19796.494285714285,241.40714285714284
2022-01-25,17577.55,215.6,19138.664285714283,236.72571428571428
2022-01-26,16420.36,223.31,18214.36142857143,226.7542857142857
2022-01-27,17297.96,223.39,17940.53857142857,224.85
2022-01-28,15725.3,226.91,17531.77857142857,228.11714285714285
2022-01-29,15313.92,210.26,16890.31714285714,225.04571428571427
2022-01-30,13819.02,182.75,16382.644285714285,218.89714285714285
2022-01-31,13803.75,170.43,15708.265714285715,207.52142857142854
